catalog_id,title,region,edition,family_key,provisional_work_key,content_type,role,target_field,proposed_company,proposed_company_slug,source_names,company_resolution,current_company,recommended_action,confidence,safe_for_catalog_import,evidence_scope,source_count,sources,source_grades,source_urls,evidence_summary,guardrail,identifier_warning,current_cusa,pricecharting_model_cusa
ps4-spirit-of-the-north,Spirit of the North,PAL España,standard,spirit of the north,spirit of the north,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,publisher,Merge Games,merge-games,Merge Games,EXACT_NAME_OR_ALIAS,Merge Games,RETAIN,HIGH,NO,EXACT_PHYSICAL_EDITION,2,PRICECHARTING_EXACT_PAL_PAGE | REGIONATLAS_LEGACY_PRICECHARTING_CREDIT,B_EXACT_PHYSICAL | B_LEGACY_EXACT_PHYSICAL,https://www.pricecharting.com/game/pal-playstation-4/spirit-of-the-north,La ficha exacta de la edición física PAL etiqueta a esta compañía como Publisher; puede representar publicación o distribución física. | El crédito actual procede de la importación histórica de la ficha física enlazada; se contrasta con la consulta en vivo.,Confirmar si la etiqueta Publisher representa publicación o distribución en la caja PAL.,,CUSA13411_00,
ps4-spiritfarer,Spiritfarer,PAL España,standard,spiritfarer,spiritfarer,GAME_OR_UNKNOWN,DEVELOPER,developer,Thunder Lotus Games,thunder-lotus-games,Thunder Lotus Games,EXACT_NAME_OR_ALIAS,Thunder Lotus Games,RETAIN,HIGH,NO,EXACT_PHYSICAL_EDITION | GAME_WORK | GAME_WORK_OR_PS4_RELEASE | PS4_RELEASE,5,LAUNCHBOX_GAMES_DB | PRICECHARTING_EXACT_PAL_PAGE | REGIONATLAS_LEGACY_PRICECHARTING_CREDIT | WIKIDATA | WIKIPEDIA_PS4_LIST,B_EXACT_PHYSICAL | B_LEGACY_EXACT_PHYSICAL | B_PS4_RELEASE | C_DISCOVERY,https://www.pricecharting.com/game/pal-playstation-4/spiritfarer | https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(M%E2%80%93Z) | https://www.wikidata.org/wiki/Q80533334 | https://gamesdb.launchbox-app.com/games/details/473971,La ficha enlazada de la edición física PAL atribuye el desarrollo a esta compañía. | El crédito actual procede de la importación histórica de la ficha física enlazada; se contrasta con la consulta en vivo. | La lista específica de PS4 atribuye el desarrollo a esta compañía. | Wikidata registra la compañía como desarrolladora. | LaunchBox registra esta desarrolladora para su ficha de PS4.,No propagar a ports o compilaciones sin comprobar sus créditos propios.,,CUSA20160_00,CUSA20160_00
ps4-spiritfarer,Spiritfarer,PAL España,standard,spiritfarer,spiritfarer,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,publisher,9300-2665 Quebec Inc.,9300-2665-quebec-inc,9300-2665 Quebec Inc.,EXACT_NAME_OR_ALIAS,9300-2665 Quebec Inc.,RETAIN,HIGH,NO,EXACT_PHYSICAL_EDITION,2,PRICECHARTING_EXACT_PAL_PAGE | REGIONATLAS_LEGACY_PRICECHARTING_CREDIT,B_EXACT_PHYSICAL | B_LEGACY_EXACT_PHYSICAL,https://www.pricecharting.com/game/pal-playstation-4/spiritfarer,La ficha exacta de la edición física PAL etiqueta a esta compañía como Publisher; puede representar publicación o distribución física. | El crédito actual procede de la importación histórica de la ficha física enlazada; se contrasta con la consulta en vivo.,Confirmar si la etiqueta Publisher representa publicación o distribución en la caja PAL.,,CUSA20160_00,CUSA20160_00
ps4-splasher,Splasher,PAL España,standard,splasher,splasher,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,publisher,Red Art Games,red-art-games,Red Art Games,EXACT_NAME_OR_ALIAS,Red Art Games,RETAIN,HIGH,NO,EXACT_PHYSICAL_EDITION,2,PRICECHARTING_EXACT_PAL_PAGE | REGIONATLAS_LEGACY_PRICECHARTING_CREDIT,B_EXACT_PHYSICAL | B_LEGACY_EXACT_PHYSICAL,https://www.pricecharting.com/game/pal-playstation-4/splasher,La ficha exacta de la edición física PAL etiqueta a esta compañía como Publisher; puede representar publicación o distribución física. | El crédito actual procede de la importación histórica de la ficha física enlazada; se contrasta con la consulta en vivo.,Confirmar si la etiqueta Publisher representa publicación o distribución en la caja PAL.,,CUSA06396_00,
ps4-spongebob-squarepants-battle-for-bikini-bottom-rehydrated,SpongeBob SquarePants Battle For Bikini Bottom Rehydrated,PAL España,standard,spongebob squarepants battle for bikini bottom rehydrated,spongebob squarepants battle for bikini bottom rehydrated,GAME_OR_UNKNOWN,DEVELOPER,developer,Purple Lamp Studios,purple-lamp-studios,Purple Lamp Studios GmbH | Purple Lamp Studios,EXACT_NAME_OR_ALIAS,Purple Lamp Studios,RETAIN,HIGH,NO,EXACT_PHYSICAL_EDITION | GAME_WORK_OR_PS4_RELEASE | MATCHED_PS4_PRODUCT | PS4_RELEASE,4,LAUNCHBOX_GAMES_DB | PLAYSTATION_STORE_EXPLICIT_CREDIT | PRICECHARTING_EXACT_PAL_PAGE | WIKIPEDIA_PS4_LIST,A_OFFICIAL_MATCHED_TITLE_CREDIT | B_EXACT_PHYSICAL | B_PS4_RELEASE | C_DISCOVERY,https://store.playstation.com/es-es/product/EP4389-CUSA14909_00-SPONGEBOBBFBBEU0 | https://www.pricecharting.com/game/pal-playstation-4/spongebob-squarepants-battle-for-bikini-bottom-rehydrated | https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(M%E2%80%93Z) | https://gamesdb.launchbox-app.com/games/details/184097,"Developed by Purple Lamp Studios GmbH, Austria | La ficha enlazada de la edición física PAL atribuye el desarrollo a esta compañía. | La lista específica de PS4 atribuye el desarrollo a esta compañía. | LaunchBox registra esta desarrolladora para su ficha de PS4.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,,CUSA14898_00,
ps4-spongebob-squarepants-the-cosmic-shake,Spongebob Squarepants: The Cosmic Shake,PAL España,standard,spongebob squarepants the cosmic shake,spongebob squarepants the cosmic shake,GAME_OR_UNKNOWN,DEVELOPER,developer,Purple Lamp,purple-lamp,Purple Lamp,EXACT_NAME_OR_ALIAS,Purple Lamp,RETAIN,HIGH,NO,EXACT_PHYSICAL_EDITION | GAME_WORK,3,REGIONATLAS_LEGACY_PRICECHARTING_CREDIT | STEAM_STORE | WIKIDATA,B_LEGACY_EXACT_PHYSICAL | B_OTHER_PLATFORM | C_DISCOVERY,https://www.pricecharting.com/game/pal-playstation-4/spongebob-squarepants-the-cosmic-shake | https://store.steampowered.com/app/1282150 | https://www.wikidata.org/wiki/Q108579526,"El crédito actual procede de la importación histórica de la ficha física enlazada; se contrasta con la consulta en vivo. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4. | Wikidata registra la compañía como desarrolladora.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,,CUSA30579_00,
ps4-spongebob-squarepants-the-patrick-star-game,SpongeBob SquarePants: The Patrick Star Game,PAL España,standard,spongebob squarepants the patrick star game,spongebob squarepants the patrick star game,GAME_OR_UNKNOWN,DEVELOPER,developer,PHL Collective,phl-collective,PHL Collective,EXACT_NAME_OR_ALIAS,PHL Collective,RETAIN,HIGH,NO,EXACT_PHYSICAL_EDITION | GAME_WORK | PS4_RELEASE,4,LAUNCHBOX_GAMES_DB | REGIONATLAS_LEGACY_PRICECHARTING_CREDIT | STEAM_STORE | WIKIDATA,B_LEGACY_EXACT_PHYSICAL | B_OTHER_PLATFORM | C_DISCOVERY,https://www.pricecharting.com/game/pal-playstation-4/spongebob-squarepants-the-patrick-star-game | https://store.steampowered.com/app/2322380 | https://www.wikidata.org/wiki/Q129938782 | https://gamesdb.launchbox-app.com/games/details/466291,"El crédito actual procede de la importación histórica de la ficha física enlazada; se contrasta con la consulta en vivo. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4. | Wikidata registra la compañía como desarrolladora. | LaunchBox registra esta desarrolladora para su ficha de PS4.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,,CUSA42350_00,
ps4-squishies,Squishies,PAL España,standard,squishies,squishies,GAME_OR_UNKNOWN,DEVELOPER,developer,Brainseed Factory,brainseed-factory,Brainseed Factory,EXACT_NAME_OR_ALIAS,Brainseed Factory,RETAIN,HIGH,NO,EXACT_PHYSICAL_EDITION | GAME_WORK | PS4_RELEASE,4,LAUNCHBOX_GAMES_DB | PRICECHARTING_EXACT_PAL_PAGE | REGIONATLAS_LEGACY_PRICECHARTING_CREDIT | STEAM_STORE,B_EXACT_PHYSICAL | B_LEGACY_EXACT_PHYSICAL | B_OTHER_PLATFORM | C_DISCOVERY,https://www.pricecharting.com/game/pal-playstation-4/squishies | https://store.steampowered.com/app/593060 | https://gamesdb.launchbox-app.com/games/details/209023,"La ficha enlazada de la edición física PAL atribuye el desarrollo a esta compañía. | El crédito actual procede de la importación histórica de la ficha física enlazada; se contrasta con la consulta en vivo. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4. | LaunchBox registra esta desarrolladora para su ficha de PS4.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,,CUSA08863_00,
ps4-squishies,Squishies,PAL España,standard,squishies,squishies,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,publisher,Perp Games,perp-games,Perp Games,EXACT_NAME_OR_ALIAS,Perp Games,RETAIN,HIGH,NO,EXACT_PHYSICAL_EDITION,2,PRICECHARTING_EXACT_PAL_PAGE | REGIONATLAS_LEGACY_PRICECHARTING_CREDIT,B_EXACT_PHYSICAL | B_LEGACY_EXACT_PHYSICAL,https://www.pricecharting.com/game/pal-playstation-4/squishies,La ficha exacta de la edición física PAL etiqueta a esta compañía como Publisher; puede representar publicación o distribución física. | El crédito actual procede de la importación histórica de la ficha física enlazada; se contrasta con la consulta en vivo.,Confirmar si la etiqueta Publisher representa publicación o distribución en la caja PAL.,,CUSA08863_00,
ps4-star-ocean-integrity-and-faithlessness,Star Ocean : Integrity and Faithlessness,PAL España,standard,star ocean integrity and faithlessness,star ocean integrity and faithlessness,GAME_OR_UNKNOWN,DEVELOPER,developer,Tri-Ace Inc.,tri-ace,Tri-Ace Inc. | Tri-Ace | tri-Ace,EXACT_NAME_OR_ALIAS,Tri-Ace Inc.,RETAIN,HIGH,NO,EXACT_PHYSICAL_EDITION | GAME_WORK | GAME_WORK_OR_PS4_RELEASE | PS4_RELEASE,5,LAUNCHBOX_GAMES_DB | PRICECHARTING_EXACT_PAL_PAGE | REGIONATLAS_LEGACY_PRICECHARTING_CREDIT | WIKIDATA | WIKIPEDIA_PS4_LIST,B_EXACT_PHYSICAL | B_LEGACY_EXACT_PHYSICAL | B_PS4_RELEASE | C_DISCOVERY,https://www.pricecharting.com/game/pal-playstation-4/star-ocean-integrity-and-faithlessness | https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(M%E2%80%93Z) | https://www.wikidata.org/wiki/Q19800947 | https://gamesdb.launchbox-app.com/games/details/31637,La ficha enlazada de la edición física PAL atribuye el desarrollo a esta compañía. | El crédito actual procede de la importación histórica de la ficha física enlazada; se contrasta con la consulta en vivo. | La lista específica de PS4 atribuye el desarrollo a esta compañía. | Wikidata registra la compañía como desarrolladora. | LaunchBox registra esta desarrolladora para su ficha de PS4.,No propagar a ports o compilaciones sin comprobar sus créditos propios.,,CUSA03219_00,CUSA03219_00
ps4-star-ocean-integrity-and-faithlessness-limited-edition,Star Ocean Integrity and Faithlessness [Limited Edition],PAL España,standard,star ocean integrity and faithlessness,star ocean integrity and faithlessness,EDITION_VARIANT,DEVELOPER,developer,Tri-Ace Inc.,tri-ace,TRI-ACE | Tri-Ace | tri-Ace,EXACT_NAME_OR_ALIAS,TRI-ACE,RETAIN,HIGH,NO,EXACT_PHYSICAL_EDITION | GAME_WORK | GAME_WORK_OR_PS4_RELEASE | PS4_RELEASE,5,LAUNCHBOX_GAMES_DB | PRICECHARTING_EXACT_PAL_PAGE | REGIONATLAS_LEGACY_PRICECHARTING_CREDIT | WIKIDATA | WIKIPEDIA_PS4_LIST,B_EXACT_PHYSICAL | B_LEGACY_EXACT_PHYSICAL | B_PS4_RELEASE | C_DISCOVERY,https://www.pricecharting.com/game/pal-playstation-4/star-ocean-integrity-and-faithlessness-limited-edition | https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(M%E2%80%93Z) | https://www.wikidata.org/wiki/Q19800947 | https://gamesdb.launchbox-app.com/games/details/31637,La ficha enlazada de la edición física PAL atribuye el desarrollo a esta compañía. | El crédito actual procede de la importación histórica de la ficha física enlazada; se contrasta con la consulta en vivo. | La lista específica de PS4 atribuye el desarrollo a esta compañía. | Wikidata registra la compañía como desarrolladora. | LaunchBox registra esta desarrolladora para su ficha de PS4.,No propagar a ports o compilaciones sin comprobar sus créditos propios.,,,CUSA03219_00
ps4-star-ocean-the-divine-force,Star Ocean : The Divine Force,PAL España,standard,star ocean the divine force,star ocean the divine force,GAME_OR_UNKNOWN,DEVELOPER,developer,Tri-Ace Inc.,tri-ace,tri-Ace,EXACT_NAME_OR_ALIAS,tri-Ace,RETAIN,HIGH,NO,EXACT_PHYSICAL_EDITION | GAME_WORK | PS4_RELEASE,5,LAUNCHBOX_GAMES_DB | PRICECHARTING_EXACT_PAL_PAGE | REGIONATLAS_LEGACY_PRICECHARTING_CREDIT | STEAM_STORE | WIKIDATA,B_EXACT_PHYSICAL | B_LEGACY_EXACT_PHYSICAL | B_OTHER_PLATFORM | C_DISCOVERY,https://www.pricecharting.com/game/pal-playstation-4/star-ocean-the-divine-force | https://store.steampowered.com/app/1776380 | https://www.wikidata.org/wiki/Q109302040 | https://gamesdb.launchbox-app.com/games/details/473934,"La ficha enlazada de la edición física PAL atribuye el desarrollo a esta compañía. | El crédito actual procede de la importación histórica de la ficha física enlazada; se contrasta con la consulta en vivo. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4. | Wikidata registra la compañía como desarrolladora. | LaunchBox registra esta desarrolladora para su ficha de PS4.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,,CUSA31853_00,
ps4-star-renegades,Star Renegades,PAL España,standard,star renegades,star renegades,GAME_OR_UNKNOWN,DEVELOPER,developer,"Massive Damage, Inc",massive-damage-inc,Massive Damage Inc | Massive Damage Inc.,EXACT_NAME_OR_ALIAS,"Massive Damage, Inc",RETAIN,HIGH,NO,EXACT_PHYSICAL_EDITION | GAME_WORK | GAME_WORK_OR_PS4_RELEASE,3,REGIONATLAS_LEGACY_PRICECHARTING_CREDIT | STEAM_STORE | WIKIPEDIA_PS4_LIST,B_LEGACY_EXACT_PHYSICAL | B_OTHER_PLATFORM | B_PS4_RELEASE,https://www.pricecharting.com/game/pal-playstation-4/star-renegades | https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(M%E2%80%93Z) | https://store.steampowered.com/app/651670,"El crédito actual procede de la importación histórica de la ficha física enlazada; se contrasta con la consulta en vivo. | La lista específica de PS4 atribuye el desarrollo a esta compañía. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,,CUSA23210_00,
ps4-star-renegades,Star Renegades,PAL España,standard,star renegades,star renegades,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,publisher,ININ Games,inin-games,ININ Games,EXACT_NAME_OR_ALIAS,ININ Games,RETAIN,HIGH,NO,EXACT_PHYSICAL_EDITION,2,PRICECHARTING_EXACT_PAL_PAGE | REGIONATLAS_LEGACY_PRICECHARTING_CREDIT,B_EXACT_PHYSICAL | B_LEGACY_EXACT_PHYSICAL,https://www.pricecharting.com/game/pal-playstation-4/star-renegades,La ficha exacta de la edición física PAL etiqueta a esta compañía como Publisher; puede representar publicación o distribución física. | El crédito actual procede de la importación histórica de la ficha física enlazada; se contrasta con la consulta en vivo.,Confirmar si la etiqueta Publisher representa publicación o distribución en la caja PAL.,,CUSA23210_00,
ps4-star-wars-battlefront-ii,Star Wars Battlefront II,PAL España,standard,star wars battlefront ii,star wars battlefront ii,GAME_OR_UNKNOWN,DEVELOPER,developer,Dice,dice,DICE,EXACT_NAME_OR_ALIAS,DICE,RETAIN,HIGH,NO,EXACT_PHYSICAL_EDITION | GAME_WORK | GAME_WORK_OR_PS4_RELEASE,4,PRICECHARTING_EXACT_PAL_PAGE | STEAM_STORE | WIKIDATA | WIKIPEDIA_PS4_LIST,B_EXACT_PHYSICAL | B_OTHER_PLATFORM | B_PS4_RELEASE | C_DISCOVERY,https://www.pricecharting.com/game/pal-playstation-4/star-wars-battlefront-ii | https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(M%E2%80%93Z) | https://store.steampowered.com/app/1237950 | https://www.wikidata.org/wiki/Q29154231,"La ficha enlazada de la edición física PAL atribuye el desarrollo a esta compañía. | La lista específica de PS4 atribuye el desarrollo a esta compañía. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4. | Wikidata registra la compañía como desarrolladora.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,,CUSA05749_00,
ps4-star-wars-battlefront-ii,Star Wars Battlefront II,PAL España,standard,star wars battlefront ii,star wars battlefront ii,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,publisher,Electronic Arts,electronic-arts,Electronic Arts,EXACT_NAME_OR_ALIAS,Electronic Arts,RETAIN,HIGH,NO,EXACT_PHYSICAL_EDITION | PAL_RELEASE,2,PRICECHARTING_EXACT_PAL_PAGE | WIKIPEDIA_PS4_LIST_PAL,B_EXACT_PHYSICAL | B_PAL_RELEASE,https://www.pricecharting.com/game/pal-playstation-4/star-wars-battlefront-ii | https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(M%E2%80%93Z),La ficha exacta de la edición física PAL etiqueta a esta compañía como Publisher; puede representar publicación o distribución física. | La columna PAL de la lista de PS4 atribuye la publicación a esta compañía.,Confirmar si la etiqueta Publisher representa publicación o distribución en la caja PAL.,,CUSA05749_00,
ps4-star-wars-jedi-fallen-order,Star Wars Jedi: Fallen Order,PAL España,standard,star wars jedi fallen order,star wars jedi fallen order,GAME_OR_UNKNOWN,DEVELOPER,developer,Respawn Entertainment,respawn-entertainment,Respawn Entertainment,EXACT_NAME_OR_ALIAS,Respawn Entertainment,RETAIN,HIGH,NO,GAME_WORK | GAME_WORK_OR_PS4_RELEASE | PS4_RELEASE,4,LAUNCHBOX_GAMES_DB | STEAM_STORE | WIKIDATA | WIKIPEDIA_PS4_LIST,B_OTHER_PLATFORM | B_PS4_RELEASE | C_DISCOVERY,https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(M%E2%80%93Z) | https://store.steampowered.com/app/1172380 | https://www.wikidata.org/wiki/Q55449345 | https://gamesdb.launchbox-app.com/games/details/187258,"La lista específica de PS4 atribuye el desarrollo a esta compañía. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4. | Wikidata registra la compañía como desarrolladora. | LaunchBox registra esta desarrolladora para su ficha de PS4.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,,CUSA12529_00,
ps4-star-wars-squadrons,Star Wars: Squadrons,PAL España,standard,star wars squadrons,star wars squadrons,GAME_OR_UNKNOWN,DEVELOPER,developer,Motive Studios,motive-studios,Motive Studios,EXACT_NAME_OR_ALIAS,Motive Studios,RETAIN,HIGH,NO,EXACT_PHYSICAL_EDITION | GAME_WORK_OR_PS4_RELEASE | PS4_RELEASE,4,LAUNCHBOX_GAMES_DB | PRICECHARTING_EXACT_PAL_PAGE | REGIONATLAS_LEGACY_PRICECHARTING_CREDIT | WIKIPEDIA_PS4_LIST,B_EXACT_PHYSICAL | B_LEGACY_EXACT_PHYSICAL | B_PS4_RELEASE | C_DISCOVERY,https://www.pricecharting.com/game/pal-playstation-4/star-wars-squadrons | https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(M%E2%80%93Z) | https://gamesdb.launchbox-app.com/games/details/202439,La ficha enlazada de la edición física PAL atribuye el desarrollo a esta compañía. | El crédito actual procede de la importación histórica de la ficha física enlazada; se contrasta con la consulta en vivo. | La lista específica de PS4 atribuye el desarrollo a esta compañía. | LaunchBox registra esta desarrolladora para su ficha de PS4.,No propagar a ports o compilaciones sin comprobar sus créditos propios.,,CUSA15080_00,
ps4-star-wars-squadrons,Star Wars: Squadrons,PAL España,standard,star wars squadrons,star wars squadrons,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,publisher,Electronic Arts,electronic-arts,Electronic Arts,EXACT_NAME_OR_ALIAS,Electronic Arts,RETAIN,HIGH,NO,EXACT_PHYSICAL_EDITION | PAL_RELEASE,2,PRICECHARTING_EXACT_PAL_PAGE | WIKIPEDIA_PS4_LIST_PAL,B_EXACT_PHYSICAL | B_PAL_RELEASE,https://www.pricecharting.com/game/pal-playstation-4/star-wars-squadrons | https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(M%E2%80%93Z),La ficha exacta de la edición física PAL etiqueta a esta compañía como Publisher; puede representar publicación o distribución física. | La columna PAL de la lista de PS4 atribuye la publicación a esta compañía.,Confirmar si la etiqueta Publisher representa publicación o distribución en la caja PAL.,,CUSA15080_00,
ps4-stardew-valley,Stardew Valley,PAL España,standard,stardew valley,stardew valley,GAME_OR_UNKNOWN,DEVELOPER,developer,ConcernedApe,concernedape,ConcernedApe | ConcernedApe LLC,EXACT_NAME_OR_ALIAS,ConcernedApe,RETAIN,HIGH,NO,EXACT_PHYSICAL_EDITION | GAME_WORK | GAME_WORK_OR_PS4_RELEASE | PS4_RELEASE,6,LAUNCHBOX_GAMES_DB | PRICECHARTING_EXACT_PAL_PAGE | REGIONATLAS_LEGACY_PRICECHARTING_CREDIT | STEAM_STORE | WIKIDATA | WIKIPEDIA_PS4_LIST,B_EXACT_PHYSICAL | B_LEGACY_EXACT_PHYSICAL | B_OTHER_PLATFORM | B_PS4_RELEASE | C_DISCOVERY,https://www.pricecharting.com/game/pal-playstation-4/stardew-valley | https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(M%E2%80%93Z) | https://store.steampowered.com/app/413150 | https://www.wikidata.org/wiki/Q23013817 | https://gamesdb.launchbox-app.com/games/details/140836,"La ficha enlazada de la edición física PAL atribuye el desarrollo a esta compañía. | El crédito actual procede de la importación histórica de la ficha física enlazada; se contrasta con la consulta en vivo. | La lista específica de PS4 atribuye el desarrollo a esta compañía. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4. | Wikidata registra la compañía como desarrolladora. | LaunchBox registra esta desarrolladora para su ficha de PS4.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,,CUSA06829_00,
ps4-stardew-valley,Stardew Valley,PAL España,standard,stardew valley,stardew valley,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,publisher,ConcernedApe,concernedape,ConcernedApe,EXACT_NAME_OR_ALIAS,ConcernedApe,RETAIN,HIGH,NO,EXACT_PHYSICAL_EDITION,2,PRICECHARTING_EXACT_PAL_PAGE | REGIONATLAS_LEGACY_PRICECHARTING_CREDIT,B_EXACT_PHYSICAL | B_LEGACY_EXACT_PHYSICAL,https://www.pricecharting.com/game/pal-playstation-4/stardew-valley,La ficha exacta de la edición física PAL etiqueta a esta compañía como Publisher; puede representar publicación o distribución física. | El crédito actual procede de la importación histórica de la ficha física enlazada; se contrasta con la consulta en vivo.,Confirmar si la etiqueta Publisher representa publicación o distribución en la caja PAL.,,CUSA06829_00,
ps4-state-of-mind,State of Mind,PAL España,standard,state of mind,state of mind,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,publisher,Daedalic Entertainment,daedalic-entertainment,Daedalic Entertainment,EXACT_NAME_OR_ALIAS,Daedalic Entertainment,RETAIN,HIGH,NO,EXACT_PHYSICAL_EDITION | PAL_RELEASE,3,PRICECHARTING_EXACT_PAL_PAGE | REGIONATLAS_LEGACY_PRICECHARTING_CREDIT | WIKIPEDIA_PS4_LIST_PAL,B_EXACT_PHYSICAL | B_LEGACY_EXACT_PHYSICAL | B_PAL_RELEASE,https://www.pricecharting.com/game/pal-playstation-4/state-of-mind | https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(M%E2%80%93Z),La ficha exacta de la edición física PAL etiqueta a esta compañía como Publisher; puede representar publicación o distribución física. | El crédito actual procede de la importación histórica de la ficha física enlazada; se contrasta con la consulta en vivo. | La columna PAL de la lista de PS4 atribuye la publicación a esta compañía.,Confirmar si la etiqueta Publisher representa publicación o distribución en la caja PAL.,,CUSA07791_00,
ps4-steam-tactics,Steam Tactics,PAL España,standard,steam tactics,steam tactics,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,publisher,Red Art Games,red-art-games,Red Art Games,EXACT_NAME_OR_ALIAS,Red Art Games,RETAIN,HIGH,NO,EXACT_PHYSICAL_EDITION,2,PRICECHARTING_EXACT_PAL_PAGE | REGIONATLAS_LEGACY_PRICECHARTING_CREDIT,B_EXACT_PHYSICAL | B_LEGACY_EXACT_PHYSICAL,https://www.pricecharting.com/game/pal-playstation-4/steam-tactics,La ficha exacta de la edición física PAL etiqueta a esta compañía como Publisher; puede representar publicación o distribución física. | El crédito actual procede de la importación histórica de la ficha física enlazada; se contrasta con la consulta en vivo.,Confirmar si la etiqueta Publisher representa publicación o distribución en la caja PAL.,,CUSA15637_00,CUSA15637_00
ps4-steamworld-dig-2,Steamworld Dig 2,PAL España,standard,steamworld dig 2,steamworld dig 2,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,publisher,KOCH Media,koch-media,Koch Media,EXACT_NAME_OR_ALIAS,Koch Media,RETAIN,HIGH,NO,EXACT_PHYSICAL_EDITION,2,PRICECHARTING_EXACT_PAL_PAGE | REGIONATLAS_LEGACY_PRICECHARTING_CREDIT,B_EXACT_PHYSICAL | B_LEGACY_EXACT_PHYSICAL,https://www.pricecharting.com/game/pal-playstation-4/steamworld-dig-2,La ficha exacta de la edición física PAL etiqueta a esta compañía como Publisher; puede representar publicación o distribución física. | El crédito actual procede de la importación histórica de la ficha física enlazada; se contrasta con la consulta en vivo.,Confirmar si la etiqueta Publisher representa publicación o distribución en la caja PAL.,,CUSA11592_00,CUSA11592_00
ps4-steel-empire-chronicles-limited-edition,Steel Empire Chronicles [Limited Edition],PAL España,standard,steel empire chronicles,steel empire chronicles,EDITION_VARIANT,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,publisher,Strictly Limited Games,strictly-limited-games,Strictly Limited Games,EXACT_NAME_OR_ALIAS,Strictly Limited Games,RETAIN,HIGH,NO,EXACT_PHYSICAL_EDITION,2,PRICECHARTING_EXACT_PAL_PAGE | REGIONATLAS_LEGACY_PRICECHARTING_CREDIT,B_EXACT_PHYSICAL | B_LEGACY_EXACT_PHYSICAL,https://www.pricecharting.com/game/pal-playstation-4/steel-empire-chronicles-limited-edition,La ficha exacta de la edición física PAL etiqueta a esta compañía como Publisher; puede representar publicación o distribución física. | El crédito actual procede de la importación histórica de la ficha física enlazada; se contrasta con la consulta en vivo.,Confirmar si la etiqueta Publisher representa publicación o distribución en la caja PAL.,,,
