catalog_id,catalog_title,official_title,catalog_region,catalog_edition,content_type,role,current_value,recommended_company,confidence,evidence_scope,recommended_action,evidence_summary,source_1,source_2,classification,previous_value,company_slugs,company_display_names,resolved_evidence_urls,evidence_catalog_ids,stale_reason,reviewed_at,review_batch
ps4-rocksmith-2014-edition,Rocksmith 2014 Edition,Rocksmith 2014 Edition,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Ubisoft,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Ubisoft.,https://www.ubisoft.com/en-us/game/rocksmith/2014-remastered,,ADD,,ubisoft,Ubisoft,https://www.ubisoft.com/en-us/game/rocksmith/2014-remastered,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-rocksmith-2014-edition-remastered,Rocksmith 2014 Edition Remastered,Rocksmith 2014 Edition Remastered,PAL España,standard,EDITION_VARIANT,DEVELOPER,,Ubisoft San Francisco,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Ubisoft San Francisco.,https://www.ubisoft.com/en-us/game/rocksmith/2014-remastered,,ADD,,ubisoft-san-francisco,Ubisoft San Francisco,https://www.ubisoft.com/en-us/game/rocksmith/2014-remastered,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-rocksmith-2014-edition-remastered,Rocksmith 2014 Edition Remastered,Rocksmith 2014 Edition Remastered,PAL España,standard,EDITION_VARIANT,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Ubisoft,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Ubisoft.,https://www.ubisoft.com/en-us/game/rocksmith/2014-remastered,,ADD,,ubisoft,Ubisoft,https://www.ubisoft.com/en-us/game/rocksmith/2014-remastered,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-roller-coaster-tycoon-adventures-deluxe,Roller Coaster Tycoon Adventures Deluxe,Roller Coaster Tycoon Adventures Deluxe,PAL España,standard,EDITION_VARIANT,DEVELOPER,,Graphite Lab,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Graphite Lab.,https://atari.com/products/rollercoaster-tycoon-adventures-deluxe,,ADD,,graphite-lab,Graphite Lab,https://atari.com/products/rollercoaster-tycoon-adventures-deluxe,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-roller-coaster-tycoon-adventures-deluxe,Roller Coaster Tycoon Adventures Deluxe,Roller Coaster Tycoon Adventures Deluxe,PAL España,standard,EDITION_VARIANT,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Atari,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Atari.,https://atari.com/products/rollercoaster-tycoon-adventures-deluxe,,ADD,,atari,Atari Europe,https://atari.com/products/rollercoaster-tycoon-adventures-deluxe,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-rolling-bob,Rolling Bob,Rolling Bob,PAL España,standard,GAME_OR_UNKNOWN,DEVELOPER,,Moon Factory Studios,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Moon Factory Studios.,https://www.playstation.com/es-es/,,ADD,,moon-factory-studios,Moon Factory Studios,https://www.playstation.com/es-es/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-rolling-bob,Rolling Bob,Rolling Bob,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Sony Interactive Entertainment España,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Sony Interactive Entertainment España.,https://www.playstation.com/es-es/,,ADD,,sony-interactive-entertainment-espana,Sony Interactive Entertainment España,https://www.playstation.com/es-es/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-romancing-saga-minstrel-song-remastered-international,Romancing SaGa Minstrel Song Remastered International,Romancing SaGa Minstrel Song Remastered International,PAL España,standard,GAME_OR_UNKNOWN,DEVELOPER,,Square Enix,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Square Enix.,https://square-enix-games.com/en_GB/games/romancing-saga-minstrel-song-remastered,,ADD,,square-enix,Square Enix,https://square-enix-games.com/en_GB/games/romancing-saga-minstrel-song-remastered,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-romancing-saga-minstrel-song-remastered-international,Romancing SaGa Minstrel Song Remastered International,Romancing SaGa Minstrel Song Remastered International,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Square Enix,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Square Enix.,https://square-enix-games.com/en_GB/games/romancing-saga-minstrel-song-remastered,,ADD,,square-enix,Square Enix,https://square-enix-games.com/en_GB/games/romancing-saga-minstrel-song-remastered,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-rpg-maker-with,RPG Maker WITH,RPG Maker WITH,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,NIS America,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: NIS America.,https://nisamerica.com/games/rpg-maker-with/,,ADD,,nis-america,NIS America,https://nisamerica.com/games/rpg-maker-with/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-rugby-25,Rugby 25,Rugby 25,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Nacon,HIGH,GAME_WORK | PS4_RELEASE,ADD_OR_CONFIRM_CREDIT,"Coincidencia rápida: LAUNCHBOX_PS4, STEAM, WIKIDATA.",https://gamesdb.launchbox-app.com/games/details/476687,https://store.steampowered.com/app/2340870,ADD,,nacon,Nacon,https://gamesdb.launchbox-app.com/games/details/476687 | https://store.steampowered.com/app/2340870,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-rugby-league-26,Rugby League 26,Rugby League 26,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Nacon,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Nacon.,https://www.bigant.com/,,ADD,,nacon,Nacon,https://www.bigant.com/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-rugby-world-cup-2015,Rugby World Cup 2015,Rugby World Cup 2015,PAL España,standard,GAME_OR_UNKNOWN,DEVELOPER,,HB Studios,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: HB Studios.,https://www.hb-studios.com/games,,ADD,,hb-studios,HB Studios,https://www.hb-studios.com/games,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-rugby-world-cup-2015,Rugby World Cup 2015,Rugby World Cup 2015,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Bigben Interactive,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Bigben Interactive.,https://www.hb-studios.com/games,,ADD,,bigben-interactive,BigBen Interactive,https://www.hb-studios.com/games,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-rust-console-edition-day-one-edition,RUST: Console Edition [Day One Edition],RUST: Console Edition [Day One Edition],PAL España,standard,EDITION_VARIANT,DEVELOPER,,Double Eleven,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Double Eleven.,https://rust.double11.com/,,ADD,,double-eleven,Double Eleven,https://rust.double11.com/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-rust-console-edition-day-one-edition,RUST: Console Edition [Day One Edition],RUST: Console Edition [Day One Edition],PAL España,standard,EDITION_VARIANT,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Deep Silver,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Deep Silver.,https://rust.double11.com/,,ADD,,deep-silver,Deep SIlver,https://rust.double11.com/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-saint-kotar,Saint Kotar,Saint Kotar,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,SOEDESCO,HIGH,DIGITAL_PS4_EU | GAME_WORK | PS4_RELEASE,ADD_OR_CONFIRM_CREDIT,"Coincidencia rápida: LAUNCHBOX_PS4, PLAYSTATION_STORE, STEAM, WIKIDATA.",https://gamesdb.launchbox-app.com/games/details/476686,https://store.playstation.com/es-es/product/EP4541-CUSA32503_00-SAINTKOTAREU0000,ADD,,soedesco,Soedesco,https://gamesdb.launchbox-app.com/games/details/476686 | https://store.playstation.com/es-es/product/EP4541-CUSA32503_00-SAINTKOTAREU0000,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-saints-row-criminal-customs-edition,Saints Row [Criminal Customs Edition],Saints Row [Criminal Customs Edition],PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Deep Silver,HIGH,GAME_WORK,ADD_OR_CONFIRM_CREDIT,"Coincidencia rápida: STEAM, WIKIDATA.",https://store.steampowered.com/app/742420,https://www.wikidata.org/entity/Q111662708,ADD,,deep-silver,Deep SIlver,https://store.steampowered.com/app/742420 | https://www.wikidata.org/entity/Q111662708,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-saints-row-day-one-edition,Saints Row [Day One Edition],Saints Row [Day One Edition],PAL España,standard,EDITION_VARIANT,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Deep Silver,HIGH,GAME_WORK,ADD_OR_CONFIRM_CREDIT,"Coincidencia rápida: STEAM, WIKIDATA.",https://store.steampowered.com/app/742420,https://www.wikidata.org/entity/Q111662708,ADD,,deep-silver,Deep SIlver,https://store.steampowered.com/app/742420 | https://www.wikidata.org/entity/Q111662708,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-saints-row-notorious-edition,Saints Row [Notorious Edition],Saints Row [Notorious Edition],PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Deep Silver,HIGH,GAME_WORK,ADD_OR_CONFIRM_CREDIT,"Coincidencia rápida: STEAM, WIKIDATA.",https://store.steampowered.com/app/742420,https://www.wikidata.org/entity/Q111662708,ADD,,deep-silver,Deep SIlver,https://store.steampowered.com/app/742420 | https://www.wikidata.org/entity/Q111662708,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-saints-row-iv-re-elected-&amp;-gat-out-of-hell-first-edition,Saints Row IV: Re-Elected & Gat Out Of Hell [First Edition],Saints Row IV: Re-Elected & Gat Out Of Hell [First Edition],PAL España,standard,GAME_OR_UNKNOWN,DEVELOPER,,Volition,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Volition.,https://saintsrow.com/,,ADD,,volition,Volition,https://saintsrow.com/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-saints-row-iv-re-elected-&amp;-gat-out-of-hell-first-edition,Saints Row IV: Re-Elected & Gat Out Of Hell [First Edition],Saints Row IV: Re-Elected & Gat Out Of Hell [First Edition],PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Deep Silver,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Deep Silver.,https://saintsrow.com/,,ADD,,deep-silver,Deep SIlver,https://saintsrow.com/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-samurai-shodown-neogeo-collection,Samurai Shodown NeoGeo Collection,Samurai Shodown NeoGeo Collection,PAL España,standard,POSSIBLE_COMPILATION_OR_MULTI_PRODUCT,DEVELOPER,SNK,DIGITAL ECLIPSE,HIGH,GAME_WORK | SAME_WORK_EDITION,ADD_OR_CONFIRM_CREDIT,"Coincidencia rápida: STEAM, VERIFIED_PS4_SIBLING.",https://store.steampowered.com/app/999660,,REPLACE,SNK,digital-eclipse,Digital Eclipse,https://store.steampowered.com/app/999660,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-sand-land-collector%27s-edition,Sand Land [Collector's Edition],Sand Land [Collector's Edition],PAL España,standard,EDITION_VARIANT,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Bandai Namco Entertainment,HIGH,GAME_WORK | PS4_RELEASE,ADD_OR_CONFIRM_CREDIT,"Coincidencia rápida: LAUNCHBOX_PS4, STEAM, WIKIDATA.",https://gamesdb.launchbox-app.com/games/details/476737,https://store.steampowered.com/app/1979440,ADD,,bandai-namco-entertainment,Bandai Namco Entertainment,https://gamesdb.launchbox-app.com/games/details/476737 | https://store.steampowered.com/app/1979440,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-sand-land-collector-edition,Sand Land Collector Edition,Sand Land Collector Edition,PAL España,standard,EDITION_VARIANT,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Bandai Namco Entertainment,HIGH,GAME_WORK | PS4_RELEASE,ADD_OR_CONFIRM_CREDIT,"Coincidencia rápida: LAUNCHBOX_PS4, STEAM, WIKIDATA.",https://gamesdb.launchbox-app.com/games/details/476737,https://store.steampowered.com/app/1979440,ADD,,bandai-namco-entertainment,Bandai Namco Entertainment,https://gamesdb.launchbox-app.com/games/details/476737 | https://store.steampowered.com/app/1979440,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-schlag-den-star,Schlag Den Star,Schlag Den Star,PAL España,standard,GAME_OR_UNKNOWN,DEVELOPER,,Lost The Game Studios,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Lost The Game Studios.,https://www.ravenscourt.games/,,ADD,,lost-the-game-studios,Lost The Game Studios,https://www.ravenscourt.games/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-schlag-den-star,Schlag Den Star,Schlag Den Star,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Ravenscourt,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Ravenscourt.,https://www.ravenscourt.games/,,ADD,,ravenscourt,Ravenscourt,https://www.ravenscourt.games/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-school-girl-zombie-hunter,School Girl Zombie Hunter,School Girl Zombie Hunter,PAL España,standard,GAME_OR_UNKNOWN,DEVELOPER,,Tamsoft,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Tamsoft.,https://www.aksysgames.com/,,ADD,,tamsoft,Tamsoft Corporation,https://www.aksysgames.com/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-school-girl-zombie-hunter,School Girl Zombie Hunter,School Girl Zombie Hunter,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Aksys Games,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Aksys Games.,https://www.aksysgames.com/,,ADD,,aksys-games,Aksys Games,https://www.aksysgames.com/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-scourge-bringer,Scourge Bringer,Scourge Bringer,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Red Art Games,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Red Art Games.,https://www.redartgames.com/games/scourgebringer,,ADD,,red-art-games,Red Art Games,https://www.redartgames.com/games/scourgebringer,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-scribblenauts-mega-pack,Scribblenauts Mega Pack,Scribblenauts Mega Pack,PAL España,standard,GAME_OR_UNKNOWN,DIGITAL_PUBLISHER,,WARNER BROS. INTERACTIVE,HIGH,DIGITAL_PS4_EU,ADD_OR_CONFIRM_CREDIT,Coincidencia rápida: PLAYSTATION_STORE.,https://store.playstation.com/es-es/product/EP1018-CUSA12593_00-SCRIBBLENAUTSSMP,,ADD,,warner-bros-interactive-entertainment,Warner Bros. Interactive Entertainment,https://store.playstation.com/es-es/product/EP1018-CUSA12593_00-SCRIBBLENAUTSSMP,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-scribblenauts-showdown,Scribblenauts Showdown,Scribblenauts Showdown,PAL España,standard,GAME_OR_UNKNOWN,DIGITAL_PUBLISHER,,WARNER BROS. INTERACTIVE,HIGH,DIGITAL_PS4_EU,ADD_OR_CONFIRM_CREDIT,Coincidencia rápida: PLAYSTATION_STORE.,https://store.playstation.com/es-es/product/EP1018-CUSA10354_00-SCRIBBLENAUTSSD0,,ADD,,warner-bros-interactive-entertainment,Warner Bros. Interactive Entertainment,https://store.playstation.com/es-es/product/EP1018-CUSA10354_00-SCRIBBLENAUTSSD0,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-sea-of-stars,Sea Of Stars,Sea Of Stars,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,iam8bit,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: iam8bit.,https://seaofstarsgame.co/,,ADD,,iam8bit,Iam8bit,https://seaofstarsgame.co/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-seed-of-life,Seed Of Life,Seed Of Life,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,GS2 GAMES,HIGH,DIGITAL_PS4_EU | PS4_RELEASE,ADD_OR_CONFIRM_CREDIT,"Coincidencia rápida: LAUNCHBOX_PS4, PLAYSTATION_STORE.",https://gamesdb.launchbox-app.com/games/details/476758,https://store.playstation.com/es-es/product/EP8023-CUSA45258_00-SEEDOFLIFEPS4EUR,ADD,,gs2-games,GS2 Games,https://gamesdb.launchbox-app.com/games/details/476758 | https://store.playstation.com/es-es/product/EP8023-CUSA45258_00-SEEDOFLIFEPS4EUR,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-sega-mega-drive-classics,Sega Mega Drive Classics,Sega Mega Drive Classics,PAL España,standard,GAME_OR_UNKNOWN,DEVELOPER,,Sega,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Sega.,https://www.sega.com/megadriveclassics,,ADD,,sega,Sega,https://www.sega.com/megadriveclassics,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-sekiro-goty,Sekiro GOTY,Sekiro GOTY,PAL España,standard,EDITION_VARIANT,DEVELOPER,,FromSoftware,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: FromSoftware.,https://www.sekirothegame.com/,,ADD,,fromsoftware,FromSoftware,https://www.sekirothegame.com/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-sekiro-goty,Sekiro GOTY,Sekiro GOTY,PAL España,standard,EDITION_VARIANT,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Activision,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Activision.,https://www.sekirothegame.com/,,ADD,,activision,Activision,https://www.sekirothegame.com/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-senran-kagura-burst-renewal-bountiful-beauties,Senran Kagura Burst Re:Newal [Bountiful Beauties],Senran Kagura Burst Re:Newal [Bountiful Beauties],PAL España,standard,GAME_OR_UNKNOWN,DEVELOPER,,Tamsoft,HIGH,GAME_WORK | PS4_RELEASE,ADD_OR_CONFIRM_CREDIT,"Coincidencia rápida: LAUNCHBOX_PS4, STEAM, WIKIDATA.",https://gamesdb.launchbox-app.com/games/details/162524,https://store.steampowered.com/app/889510,ADD,,tamsoft,Tamsoft Corporation,https://gamesdb.launchbox-app.com/games/details/162524 | https://store.steampowered.com/app/889510,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-senran-kagura-estival,Senran Kagura Estival,Senran Kagura Estival,PAL España,standard,GAME_OR_UNKNOWN,DEVELOPER,Tamsoft,Tamsoft,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Tamsoft.,https://marvelousgames.com/games/senran-kagura-estival-versus/,,CONFIRM,Tamsoft,tamsoft,Tamsoft Corporation,https://marvelousgames.com/games/senran-kagura-estival-versus/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-senran-kagura-estival,Senran Kagura Estival,Senran Kagura Estival,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,Marvelous,Marvelous Europe,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Marvelous Europe.,https://marvelousgames.com/games/senran-kagura-estival-versus/,,REPLACE,Marvelous,marvelous-europe,Marvelous Europe,https://marvelousgames.com/games/senran-kagura-estival-versus/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-session-skate-sim,Session: Skate Sim,Session: Skate Sim,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Nacon,HIGH,GAME_WORK | PS4_RELEASE,ADD_OR_CONFIRM_CREDIT,"Coincidencia rápida: LAUNCHBOX_PS4, STEAM, WIKIDATA.",https://gamesdb.launchbox-app.com/games/details/476760,https://store.steampowered.com/app/861650,ADD,,nacon,Nacon,https://gamesdb.launchbox-app.com/games/details/476760 | https://store.steampowered.com/app/861650,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-seven-deadly-sins-knights-of-britannia,Seven Deadly Sins: Knights of Britannia,Seven Deadly Sins: Knights of Britannia,PAL España,standard,GAME_OR_UNKNOWN,DEVELOPER,,Natsume Atari,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Natsume Atari.,https://en.bandainamcoent.eu/the-seven-deadly-sins/the-seven-deadly-sins-knights-of-britannia,,ADD,,natsume-atari,Natsume Atari,https://en.bandainamcoent.eu/the-seven-deadly-sins/the-seven-deadly-sins-knights-of-britannia,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-seven-deadly-sins-knights-of-britannia,Seven Deadly Sins: Knights of Britannia,Seven Deadly Sins: Knights of Britannia,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Bandai Namco Entertainment Europe,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Bandai Namco Entertainment Europe.,https://en.bandainamcoent.eu/the-seven-deadly-sins/the-seven-deadly-sins-knights-of-britannia,,ADD,,bandai-namco-entertainment-europe,Bandai Namco Entertainment Europe,https://en.bandainamcoent.eu/the-seven-deadly-sins/the-seven-deadly-sins-knights-of-britannia,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-seven-deadly-sins-knights-of-britannia-collector%27s-edition,Seven Deadly Sins: Knights Of Britannia [Collector's Edition],Seven Deadly Sins: Knights Of Britannia [Collector's Edition],PAL España,standard,EDITION_VARIANT,DEVELOPER,,Natsume Atari,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Natsume Atari.,https://en.bandainamcoent.eu/the-seven-deadly-sins/the-seven-deadly-sins-knights-of-britannia,,ADD,,natsume-atari,Natsume Atari,https://en.bandainamcoent.eu/the-seven-deadly-sins/the-seven-deadly-sins-knights-of-britannia,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-seven-deadly-sins-knights-of-britannia-collector%27s-edition,Seven Deadly Sins: Knights Of Britannia [Collector's Edition],Seven Deadly Sins: Knights Of Britannia [Collector's Edition],PAL España,standard,EDITION_VARIANT,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Bandai Namco Entertainment Europe,HIGH,EXACT_TITLE_OR_EDITION_FAMILY,ADD_OR_CONFIRM_CREDIT,Crédito verificado para la obra base y aplicado únicamente a esta edición: Bandai Namco Entertainment Europe.,https://en.bandainamcoent.eu/the-seven-deadly-sins/the-seven-deadly-sins-knights-of-britannia,,ADD,,bandai-namco-entertainment-europe,Bandai Namco Entertainment Europe,https://en.bandainamcoent.eu/the-seven-deadly-sins/the-seven-deadly-sins-knights-of-britannia,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-sexy-brutale,Sexy Brutale,Sexy Brutale,PAL España,standard,GAME_OR_UNKNOWN,DIGITAL_PUBLISHER,,Cavalier Game Studios Ltd,HIGH,DIGITAL_PS4_EU,ADD_OR_CONFIRM_CREDIT,Coincidencia rápida: PLAYSTATION_STORE.,https://store.playstation.com/es-es/product/EP2972-CUSA06819_00-THESEXYBRUTALE01,,ADD,,cavalier-game-studios,Cavalier Game Studios,https://store.playstation.com/es-es/product/EP2972-CUSA06819_00-THESEXYBRUTALE01,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
